AR_id,Numero_notice,ISBN
1846,0003314644,9782890747487
1847,0002549939,2890746755
1850,0003242647,9782890747302
1851,0005351320,9782896626205
1852,0005351320,9782896626274
1853,0005351320,9782896626304
1854,0004350201,9782896622290
1855,0004933523,9782896624416
1856,0005692471,9782896627745
1857,0004045446,9782890745629
1858,0003312912,9782890747227
1859,0003221716,9782890747319
1860,0005078215,9782896623914
1861,0005525280,9782896627080
1862,0004538755,9782896622573
1863,0005591276,9782896627431
1864,0005401460,9782896626489
1865,0003097260,2890747166
1866,0003646285,9782890747944
1867,0003646285,9782890747951
1868,0003646285,9782890747968
1869,0005245229,9782896625819
1871,0004855047,9782896623631
1872,0004815565,9782896623969
1873,0003821912,9782890749542
1874,0006058067,2896628347
1875,0006268473,2897920963
1876,0006268472,2897920998
1877,0005837619,9782896628902
1878,0004900347,9782896624263
1879,0004900347,9782896624294
1880,0004900347,9782896624324
1881,0004666858,9782896623259
1882,0005450620,9782896627035
1883,0003097265,2890747212
1884,0003643413,9782890747883
1885,0005436758,9782896626786
1886,0004847145,9782896623945
1887,0005572260,9782896627257
1888,0006087386,9782897920098
1889,0000588621,2890746526
1890,0006568871,2897922605
1891,0006437944,2897922087
1892,0006373384,2897921897
1894,0006568399,2897922818
1895,0003643407,9782890747890
1896,0003803233,9782890747906
1897,0003972180,9782890747913
1898,0005807728,9782896628773
1899,0005807728,9782896628780
1900,0005807728,9782896628797
1901,0006373381,2897921285
1902,0006852212,9782898142314
1903,0006852212,9782898142321
1904,0006852212,9782898142338
1905,0006324395,2897921188
1907,0005262920,9782923553948
1908,0005796471,9782924670354
1909,0006613619,9782925110187
1910,0003887745,9782923553085
1911,0005153860,9782923553818
1912,0006563403,9782924670972
1913,0004847893,9782923553719
1914,0005642497,9782924670262
1915,0006175158,9782924670712
1916,0005153695,9782923553795
1917,0004279819,9782923553122
1918,0004594456,9782923553481
1919,0003511514,9782923553023
1920,0004320056,9782923553139
1921,0005900410,9782924670422
1922,0004289463,9782923553146
1923,0004129685,9782923553108
1924,0005514654,9782924670125
1925,0003565109,9782923553030
1926,0005364721,9782924670033
1927,0004847281,9782923553696
1928,0004345632,9782923553160
1929,0003745780,9782923553054
1930,0004310555,9782923553153
1931,0005364656,9782924670002
1933,0000561427,2-920764-25-X
1934,0004654170,9782924043059
1935,0004700944,9782924043479
1936,0004337271,9782981188519
1937,0004231740,9782981188564
1938,0003876300,9782981188502
1940,0005714864,9782924235218
1941,0005714861,9782924235201
1942,0006196260,9782924235256
1943,0005714865,9782924235225
1944,0005130056,9782924235133
1945,0004617434,9782924235027
1946,0004534370,9782924235010
1947,0005125468,9782924235126
1948,0005174386,9782924235164
1949,0003809982,9782896110469
1950,0000615331,2921353784
1951,0000581477,2921353717
1952,0004469125,9791090108141
1953,0005520687,9782374532325
1954,0000572128,2-921347-61-X
1955,0003350761,9782921347945
1957,0006092959,9782924378977
1958,0004705356,9782923673967
1959,0005728147,9782924378700
1960,0003922298,9782923673158
1961,0006360383,2925006116
1963,0005900626,9782923953533
1964,0005279438,9782916130842
1965,0002590497,2894541732
1967,0000572105,2-89454-118-X
1968,0003873444,9782894542330
1969,0001368062,2894541554
1970,0003072036,2894541953
1971,0000614964,2894541481
1972,0000572112,2894541260
1973,0000579234,2894541279
1974,0003070680,2894541961
1975,0000614963,9782894541456
1976,0006589001,9782894544723
1977,0005811460,9782894543467
1978,0006436215,9782894544372
1979,0006690573,9782894544860
1980,0006364126,9782924440179
1981,0004855434,9782894543924
1982,0005375986,9782894543368
1983,0000615249,2894540701
1984,0006175518,9782894545133
1985,0003530986,2894542100
1986,0000572106,2894541163
1987,0003347454,9782922050776
1988,0005745357,9782897211660
1989,0003198806,2-922050-70-X
1990,0000608575,9782922050363
1991,0003669829,9782923705026
1992,0003617857,9782922050950
1993,0000579674,2922050289
1994,0003546072,9782922050936
1996,0000618454,9782922050431
1997,0003696369,9782923705040
1998,0004818061,9782897210809
1999,0000627413,2922050475
2000,0003334258,9782922050790
2001,0003546093,9782922050912
2002,0003097944,2922050637
2003,0003249301,9782922050752
2004,0003198808,2922050661
2005,0003710524,9782923705064
2006,0003617873,9782922050943
2007,0003696387,9782923705033
2008,0003249289,9782922050745
2009,0004929129,9782897210892
2010,0000598452,9782922050356
2011,0003212254,2922050734
2012,0003347467,9782922050844
2013,0003710528,9782922050967
2014,0000570984,2-922050-22-X
2015,0002903201,2922050513
2016,0003347461,9782922050783
2018,0004065626,9782981185112
2019,0003083909,2980877905
2020,0004477340,9782981376404
2021,0004895921,9782924470053
2022,0002919527,1-897018-10-X
2023,0002912442,1897018045
2024,0005811043,9781897018774
2025,0003260910,9781897018248
2026,0003523252,9781897018262
2027,0004922080,9781897018651
2028,0000617439,0921916701
2029,0005495128,9781897018705
2030,0000602103,0921916973
2031,0004179205,9781897018484
2032,0000601571,0921916906
2033,0004179202,9781897018491
2034,0002587332,921916779
2035,0005809642,9781897018743
2036,0003604062,9781897018255
2037,0004553042,9781897018583
2038,0004179199,9781897018507
2040,0000594587,2922883027
2041,0002546505,2922883086
2042,0003595833,9782980985959
2043,0005722150,9782923721712
2044,0004690952,9782923721514
2045,0003734878,9782923721071
2046,0003768703,9782923721033
2047,0003831462,9782923721163
2048,0005382871,9782923721668
2049,0005722165,9782923721729
2050,0000612411,2702479855
2051,0003154398,9782923150321
2052,0003275320,9782923150451
2053,0003068753,2923150287
2054,0003819250,9782923150789
2055,0003791260,9782923150765
2056,0003068753,2923150287
2057,0003249257,2898080551
2058,0003690812,9782923150680
2059,0003605194,9782923150598
2061,0004148079,9782923901015
2062,0003622113,9782923150611
2063,0003072747,2923150295
2064,0003025828,2923150244
2065,0002911098,2923150147
2066,0003255655,9782923150413
2067,0003915218,9782923150895
2068,0003988533,9782923150956
2069,0003324518,9782923150505
2070,0003891986,9782924485101
2071,0003211115,9782923150369
2072,0003766817,9782923150741
2073,0002522236,2923150015
2074,0003690833,9782923150697
2075,0003880210,9782923150864
2076,0004035259,9782923150970
2077,0003211129,2923150376
2078,0003713897,9782923150635
2079,0003808522,9782923150772
2080,0004085340,9782923150987
2081,0003665932,9782923150659
2082,0003051460,2923150260
2083,0003171597,2923150341
2084,0003628597,2898030554
2085,0003321119,9782923150475
2086,0003859066,9782923150840
2087,0002929405,2923150201
2089,0003000860,2894152981
2090,0000619139,2894159633
2091,0003534893,9782922892291
2092,0003534903,9782922892307
2093,0003696172,9782922892352
2094,0005009826,9782924397077
2095,0005616427,9782981620941
2096,0005377538,9782981620903
2097,0004943179,9782924031216
2098,0005075947,9782924031209
2099,0004216342,9782924031018
2100,0004931929,9782924031193
2101,0004216350,2924031028
2102,0005436750,9782924031254
2103,0004574876,9782924031117
2104,0006580141,9782924031445
2105,0005521214,9782924031261
2106,0003349448,9782923365176
2107,0003499820,9782923365183
2108,0003940941,9782923365350
2109,0004002010,9782923365374
2110,0004159757,9782981086914
2111,0004121540,9782981086907
2112,0000624014,9782890912069
2113,0003124533,2890912531
2114,0003528571,9782890912649
2115,0000571477,2890911837
2116,0004746761,9782890915169
2117,0000580721,2890911861
2118,0003339875,9782890912410
2119,0005992482,9782890916579
2120,0005071334,9782890915091
2121,0006360381,2890917193
2122,0003334860,9782020961578
2123,0002655646,2020669498
2124,0006565069,9782020885164
2125,0006295594,9782021450514
2126,0000588813,2020500418
2127,0000581336,2764604165
2128,0000601764,9782920180604
2129,0003051448,2922691403
2131,0003809357,9782894542651
2132,0006364466,9782925048053
2133,0005797108,9782981622150
2135,0006096072,9782981622174
2136,0006204077,9782925048015
2137,0003056822,2893819540
2138,0003578791,9782893819723
2139,0005295279,9782896440078
2140,0005580208,9782896440290
2141,0004267648,9782896440177
2142,0003972186,9782896440122
2143,0005043133,9782896440252
2144,0003205438,9782893819730
2145,0006109221,2896440348
2146,0000624719,2893818897
2147,0003284155,9782923446097
2148,0003011000,2921696983
2149,0003525178,9782923446127
2151,0006192937,9782924959275
2152,0004943097,9782924402047
2153,0005212424,9782924402719
2154,0006169329,9782924959282
2155,0005893364,9782924720899
2156,0004666077,9782924402016
2157,0004106457,9782356390769
2158,0000592556,9782921334471
2159,0000592559,2921334518
2160,0000608214,2921334569
2161,0000608591,2921334542
2162,0000571510,2921334402
2163,0000592555,2921334461
2164,0000571512,2921334399
2165,0000571511,2921334410
2166,0000565759,2921334356
2167,0000571509,2921334364
2168,0000607345,2921334550
2169,0000592552,2921334445
2170,0000592557,2921334488
2171,0000592558,9782921334495
2172,0000601294,2921334526
2180,0005507693,9782367600642
2181,0003251068,9782923589015
2182,0003745807,9782923589077
2183,0003788545,9782923589084
2184,0003821904,9782981162403
2185,0005534602,9782981637437
2186,0005925940,9782924110553
2187,0006092706,9782924836217
2188,0005925912,9782924836033
2189,0006203600,9782924836347
2190,0005924688,9782924836002
2191,0005925909,9782924836156
2192,0005091278,9782981494160
2193,0005934380,9782924836125
2194,0003293854,9782213630700
2195,0000590463,2921824213
2196,0002519158,2921824272
2197,0000556220,2922407543
2198,0000569650,2922407217
2199,0000556218,2922407551
2200,0000582566,2922407578
2201,0000627469,2-9805152-3-X
2202,0000627467,2980515221
2203,0005371703,9782762140415
2204,0006341444,2762144205
2205,0004752139,9782762137125
2206,0003816867,9782762130249
2207,0003750818,9782762130225
2208,0003813725,9782762130287
2209,0003768780,9782762130232
2210,0005916444,9782762142792
2211,0005992463,2762143055
2212,0002655753,2762126266
2213,0002655753,2762126479
2214,0002655753,2762126541
2215,0003660107,9782762129052
2216,0000577464,2762123402
2217,0005365401,9782762139983
2218,0004746763,9782762138344
2219,0005502628,9782762140699
2220,0005834869,9782762142617
2221,0005605168,9782762141368
2222,0005108971,9782762138375
2223,0006128428,2762143454
2224,0005916460,9782762142730
2225,0005718849,9782365384544
2226,0005966858,9782762142709
2227,0005834874,9782762141658
2228,0003924437,9782762130638
2229,0003672284,9782762129625
2230,0003813736,9782762129915
2231,0000579717,2762122848
2232,0005992454,9782762143089
2233,0005260656,9782762139938
2234,0005365408,9782762140354
2235,0003775311,9782762129717
2236,0004436144,9782762135190
2237,0005605176,9782762141450
2238,0005515298,9782762140668
2239,0004071593,9782762131055
2240,0003908402,9782762130706
2241,0005834862,9782762141689
2242,0003667298,9782762129601
2243,0004521058,9782762136845
2244,0006277772,2762144027
2245,0000616451,9782762124293
2246,0000578885,2762122619
2247,0006390000,2762144590
2248,0005149464,9782762138825
2249,0006588068,2762144663
2250,0003818137,9782762129731
2251,0005966859,9782762142822
2253,0002902393,2762125863
2254,0004714503,9782762137651
2255,0003627153,9782762129540
2256,0003750844,9782762129564
2257,0005376480,9782762138498
2258,0004154475,9782762131208
2259,0000599552,9782762123623
2260,0003745997,9782762130010
2261,0000627954,2762124824
2262,0005369691,9782762140101
2263,0005718869,9782762141771
2264,0004169159,9782762131376
2265,0003311963,9782762128154
2266,0005803517,9782762141887
2267,0006268452,9782762143423
2268,0006584987,2762144698
2269,0005834903,9782762142372
2270,0003130421,2762127122
2271,0003056826,2762126754
2272,0004033815,9782762131048
2273,0000604979,9782762124347
2274,0002922351,2762126495
2275,0005605192,2762144310
2276,0005599971,9782762141399
2279,0005803516,9782762142006
2281,0003750848,9782762130072
2282,0005049169,9782762139402
2283,0005469154,9782924720097
2285,0003038670,2890772918
2286,0000623778,9782890772441
2287,0006131505,2890778991
2288,0003819677,9782890773776
2289,0003802497,9782890773769
2290,0000579248,2-89077-211-X
2291,0000579244,2890772128
2292,0003758138,9782890773660
2293,0003537537,9782890773387
2294,0004911500,9782890776289
2296,0000585005,2890772136
2297,0000589680,2890772209
2298,0000574177,2890772055
2299,0006262947,9782890779136
2300,0003620956,9782890773516
2302,0005421919,9782890777644
2305,0005427941,9782981544834
2306,0005228840,9782981544827
2307,0003040838,2848250801
2308,0000588022,2922414205
2309,0000569449,2922414140
2310,0005535654,9789931572145
2311,0005632767,9782847207910
2312,0004854928,9782351763605
2313,0005919137,9782072786938
2314,0000569623,2070499642
2315,0000592539,2070420906
2316,0006265198,9782072867552
2317,0004653810,9782070144808
2318,0003091857,2070774139
2321,0005777002,9791094689110
2322,0003195576,2923540034
2323,0003556879,9782923540085
2324,0003169412,2-923540-00-X
2325,0003258842,9782923540054
2326,0003277575,9782923540078
2327,0000559721,2980661600
2328,0003156992,2-89444-205-X
2329,0003826036,9782894442494
2330,0000604394,2894441134
2331,0003525199,2894442297
2332,0002554906,2894441835
2333,0000598044,9782894441336
2334,0006692246,9782896344765
2336,0006289269,9782896344345
2337,0002524841,9782922668469
2338,0005514616,9782896343263
2339,0003800181,9782896340583
2340,0004522843,9782896341740
2341,0005450258,9782896343225
2342,0005514630,9782896343386
2343,0005777711,9782896343652
2344,0004881606,9782896342358
2345,0004988609,9782896342457
2346,0006586099,9782896344673
2347,0004225499,9782896341320
2348,0004700758,9782896342044
2349,0004802135,9782896342228
2350,0006586120,9782896344734
2351,0004340274,9782896341528
2352,0004225489,9782896341306
2353,0005400405,9782896343171
2354,0005017626,9782896342600
2355,0005269185,9782896342990
2356,0005017621,9782896342570
2357,0003670549,9782896340354
2358,0003272272,9782896340026
2359,0004114107,9782896341122
2360,0004114096,9782896341146
2361,0005269187,9782896342945
2362,0006457825,9782896344505
2363,0004910374,9782896342365
2364,0004064322,9782896341108
2365,0005128994,9782896342709
2366,0005128996,9782896342730
2367,0005128997,9782896342662
2368,0004910375,9782896342419
2369,0004064326,9782896341092
2370,0004036506,9782896340859
2371,0003272257,9782896340057
2372,0004793028,9782896342235
2373,0004988588,9782896342440
2374,0003272261,9782896340033
2375,0003714255,9782896340385
2376,0006202609,9782896344246
2377,0005677094,9782896343492
2378,0004485493,9782896341627
2379,0003871563,9782896340552
2380,0004988578,9782896342495
2381,0006203196,9782896344222
2382,0003009896,2922668738
2383,0006005369,9782896344031
2384,0004988627,9782896342518
2385,0005269189,9782896343027
2386,0005269189,9782896343577
2387,0004146836,9782896341139
2388,0006202607,9782896344192
2389,0004910377,9782896342402
2390,0003714259,9782896340378
2391,0004910376,9782896342372
2392,0004210323,9782896341283
2393,0004283527,9782896341443
2394,0004522851,9782896341757
2395,0003966536,9782896340774
2396,0005221867,9782896342815
2397,0004700755,9782896342051
2398,0005269191,9782896342938
2399,0003650640,9782896340347
2400,0004349031,9782896341498
2401,0005017635,9782896342525
2402,0005221940,9782896342778
2404,0004127470,9782896341214
2406,0003272251,9782896340040
2407,0003336263,9782896340095
2408,0000592851,2-920764-39-X
2409,0003519116,9782923621005
2410,0006585316,9782898002779
2413,0003861430,9782896386215
2414,0003861430,9782896387656
2415,0003861430,9782896389117
2416,0005272697,9782896907748
2417,0006346923,9782898000201
2418,0005260128,9782896907328
2419,0005834604,9782896909049
2420,0005137123,9782896907496
2421,0004298337,9782896904051
2422,0004298337,9782896904068
2423,0006054839,9782898000416
2424,0004552553,9782896905799
2425,0005798137,9782896909339
2426,0006340425,9782898001482
2427,0004458214,9782896905126
2428,0003818737,9782896386208
2429,0004306193,9782896904174
2430,0004332909,9782896904167
2431,0006563895,9782898002656
2432,0006563895,9782898002670
2433,0006563895,9782898002694
2434,0005460842,9782896908608
2435,0006322143,9782898001499
2436,0005859125,9782896909605
2437,0004598400,9782896906017
2439,0005993563,9782898000249
2440,0004008493,9782896389148
2441,0004552554,9782896905836
2442,0004552554,9782896905843
2443,0004904805,9782896906901
2444,0006554156,9782898002632
2445,0005493527,9782896908721
2446,0005493527,9782896908745
2447,0005903274,9782896909629
2448,0004324330,9782896904181
2449,0005873239,9782896909889
2450,0005983127,9782898000270
2451,0004874390,9782896906819
2452,0005245771,9782896907915
2453,0006258093,9782898001369
2454,0004688792,9782896906383
2455,0006164556,9782898000775
2456,0006164982,9782898000898
2457,0004779151,9782896905775
2458,0005371750,9782896908158
2459,0006164969,9782898000751
2460,0005091828,9782896907342
2461,0004133606,9782896900053
2462,0005394788,9782896908424
2463,0005071873,9782896907298
2464,0006322144,9782898001420
2465,0004136483,9782896901067
2466,0004584913,9782896906000
2467,0006284736,9782896906284
2468,0006103426,9782896909698
2469,0005091832,9782896907632
2470,0006266174,9782898001444
2471,0006266174,9782898001468
2473,0005417847,9782896908585
2474,0004786646,9782896905782
2475,0004475187,9782896901791
2476,0006695358,9782898003424
2477,0004556241,9782896905850
2478,0004556241,9782896905867
2479,0004556241,9782896905959
2482,0004845088,9782923608723
2483,0004136474,9782923608389
2484,0003922840,9782923608396
2486,0004309389,9781897018521
2487,0003603146,9782923470153
2488,0003761443,9782923470177
2489,0003794188,9782923470443
2490,0002527069,2760165698
2491,0004174190,9782760172807
2492,0003969184,9782760172265
2493,0000623445,9782760164543
2494,0003086720,2760168581
2495,0003117106,2760168905
2496,0003314741,9782760169821
2497,0004009298,9782760172364
2498,0004009298,9782760172937
2499,0004009298,9782760173019
2500,0004009298,9782760173026
2501,0000615287,9782760164321
2502,0004148609,9782760172401
2503,0004148609,9782760172692
2504,0004148609,9782760172708
2506,0005966959,9782897910334
2507,0006567301,2925087361
2509,0006360372,2925087027
2510,0005865418,9782897910082
2511,0005468128,9782894488812
2512,0005486876,9782894488843
2513,0006175066,9782897911348
2514,0006594803,2925087388
2516,0006430258,2925087337
2517,0006270871,9782925035121
2518,0006275333,9782925035152
2519,0006315184,9782925035213
2520,0005618196,9782894488966
2521,0005618191,9782894488973
2522,0006165592,9782897911263
2523,0005623511,9782894488980
2524,0005633401,9782894488997
2525,0006363905,9782925087014
2526,0005486884,9782894488836
2527,0005974821,9782897910303
2528,0006349064,9782925087007
2529,0006315183,9782925035183
2530,0005413848,9782923926179
2531,0006204012,9782923926346
2533,0006453649,2924936187
2534,0005859674,9782924936016
2535,0006195822,2924936128
2536,0006324182,2924936160
2537,0005859687,9782924936009
2538,0006389338,2924936209
2539,0006115875,2924936098
2542,0006109243,2924666910
2543,0005468005,9782924666227
2544,0006324405,2898220140
2545,0005045569,9782923975740
2546,0005204413,9782923975924
2547,0005045572,9782923975689
2548,0003316626,9782923511061
2549,0004388077,9782923975078
2550,0006087392,2924666821
2551,0005584068,9782924666296
2552,0004447627,9782923975108
2553,0003745969,9782923511177
2554,0005973548,9782924666739
2555,0005045580,9782923975801
2556,0005322172,9782924666036
2557,0004895913,2898220531
2558,0004521787,9782923975191
2559,0003118160,9782923511009
2560,0004102092,9782923511252
2561,0003130406,2923511018
2562,0006408656,2898220353
2563,0003883951,9782923511214
2564,0005973513,9782924666708
2565,0006324404,2898220205
2566,0004652418,2898220507
2567,0006087363,2924666791
2568,0005445097,2898220485
2569,0004821919,9782923975467
2570,0003896951,9782923511221
2572,0004662283,2898220418
2573,0005584065,9782924666289
2574,0005584067,9782924666326
2575,0005824670,9782924666623
2576,0005762262,9782924666494
2577,0005203898,9782923975863
2578,0004893527,2898220469
2579,0006087393,2924666880
2580,0003598564,9782923511122
2581,0005204389,9782923975832
2582,0006554222,2898220566
2583,0006409037,2898220299
2584,0006324406,9782898220234
2585,0004603614,9782923975283
2586,0004048283,2898220493
2587,0004535746,9782923975252
2588,0004146337,2898220523
2589,0004039307,2898220515
2590,0006324407,2898220175
2591,0004002386,9782923511283
2592,0005589672,2924666945
2593,0006262976,2898220027
2594,0005824741,9782924666586
2595,0004276598,9782923511979
2596,0005281679,9782924666005
2598,0004310285,9782923975009
2599,0005745412,9782924666449
2600,0005824759,2898220426
2601,0003746011,9782923511184
2602,0006582968,2898220590
2603,0005345603,9782924666098
2604,0004156847,2898220558
2605,0005824770,2898220477
2606,0006239357,2924666961
2607,0004793105,9782923975528
2608,0005468375,9782924666197
2609,0006582966,2898220655
2610,0004895910,2898220051
2611,0003908749,9782923511245
2612,0004284968,9782923511993
2613,0005322205,9782924666067
2614,0006087364,2924666856
2615,0005960682,9782924666760
2616,0006582965,9782898220685
2617,0003781551,9782923511191
2618,0006262978,9782898220067
2619,0003334263,9782923511085
2623,0005291697,9782350873657
2624,0003656438,9782981066114
2625,0004008476,9782981066138
2626,0003704685,9782981066121
2627,0006487393,9781977899415
2628,0006458099,9798665213576
2629,0005610722,9781546929390
2630,0005610722,9781795565424
2631,0006487404,9781983875236
2632,0006487401,9781723363443
2633,0006458093,9781717349477
2634,0006463174,9781545364338
2635,0006553342,9798550444511
2636,0006553415,9781795494205
2637,0006554216,9781073736072
2638,0006554216,9798583492954
2639,0006613524,9782925172291
2640,0006613553,9782925172352
2641,0006553213,9798672680521
2642,0006463191,1986727394
2643,0005485818,1540569535
2646,0006306159,9782755683998
2647,0006656690,9782755690026
2648,0006587396,9782755692204
2649,0006238769,9782755644494
2650,0006657705,9782755690057
2651,0006663178,9782755692211
2652,0006295080,9782755647242
2653,0006587395,9782755688962
2654,0005823056,9782755637144
2655,0005823056,9782755640106
2658,0000617482,9782921707114
2659,0002523978,2921707136
2660,0002580607,2921707179
2661,0003064871,2921707209
2662,0002580605,2921707152
2663,0003575364,9782921707237
2664,0003880888,9782893963341
2665,0002856285,2893962572
2666,0000611036,2893962327
2667,0003700761,9782893963143
2668,0003273041,2893962815
2669,0003550484,9782893962931
2670,0000608603,9782893962269
2671,0000608607,2893962297
2672,0003301377,2893962831
2673,0000567891,2893962025
2674,0002857613,2893962548
2675,0003153398,2893962726
2677,0003696497,9782893963112
2678,0000602503,2-89396-222-X
2679,0000602503,2893962378
2680,0000602503,2893962491
2681,0003301363,9782893962894
2682,0003301363,9782893963006
2683,0003301363,9782893963259
2684,0003293997,2893962874
2685,0000598453,9782893962191
2686,0003519354,9782893962979
2687,0000608602,2893962238
2688,0003250011,2893962793
2689,0000589247,2893962165
2690,0000611038,2893962319
2691,0000611038,2893962432
2692,0000611038,2893962653
2693,0003562634,9782893963013
2694,0003154453,2893962645
2695,0002919377,2893962580
2696,0000579970,2893962084
2697,0003746421,9782893963167
2698,0000589244,2893962173
2699,0002950005,2893962610
2700,0000629537,2893962408
2701,0003794641,9782893963242
2702,0003794647,9782893963174
2703,0000589238,9782893962153
2704,0003337079,9782893962924
2705,0000611040,2893962335
2706,0000567888,2893962033
2707,0003086025,2893962661
2708,0003589359,9782893963044
2709,0003273041,9782893962818
2710,0003343966,9782893962917
2711,0003794636,9782893963198
2712,0002856286,9782893962528
2713,0004865463,9782897235673
2714,0004865463,9782897236311
2715,0004865463,9782897236953
2716,0006329807,2897815426
2718,0006427395,2897816821
2719,0004001418,9782896475063
2720,0004001418,9782896475216
2721,0004001418,9782896478804
2722,0004001418,9782897230227
2723,0006370151,2897815361
2724,0004267641,9782897230173
2725,0005302223,9782897238773
2726,0004337597,9782897230753
2727,0004337597,9782897233457
2728,0004337597,9782897236663
2729,0004337597,9782897237752
2730,0006580081,2897817240
2731,0005315364,9782897238261
2732,0004701164,9782897233822
2733,0004055863,9782896475193
2734,0004055863,9782896478774
2735,0004055863,9782896479917
2736,0004055863,9782897230814
2737,0006125713,2897814640
2738,0004895947,9782897235949
2739,0004351593,9782897231613
2740,0004351593,9782897234393
2741,0006376281,9782897817039
2742,0006376281,9782897817060
2744,0006394997,2897815396
2745,0006430284,2897815086
2746,0005714630,9782897811112
2749,0005605163,9782897810092
2750,0004728419,9782897234843
2751,0003879600,9782896473137
2752,0006277776,2897815310
2753,0005521224,9782897810221
2754,0005521224,9782897810542
2755,0006434768,2897816708
2756,0004055868,9782896476039
2757,0004055868,9782896478545
2758,0004055868,9782896479825
2759,0004055868,9782897230784
2760,0006568876,9782897816940
2761,0006568876,9782897816971
2763,0005468357,9782897239145
2764,0005468357,9782897815325
2765,0003744495,9782896472086
2767,0005011238,9782897236403
2768,0005011238,9782897237691
2769,0005302241,9782897238735
2770,0005302241,9782897238834
2771,0006116460,2897814357
2772,0005147638,9782897237516
2773,0003782736,9782896472079
2774,0003879605,9782896473120
2775,0003883952,9782896472055
2776,0003753171,9782896472062
2777,0005756312,9782897811570
2778,0005413847,9782897238230
2779,0005413847,9782897239176
2780,0005413847,9782897239237
2781,0005184203,9782897237813
2782,0005837595,9782897812379
2783,0005727189,9782897810573
2784,0004335891,9782897230883
2785,0004511828,9782897232238
2786,0005966852,9782897813161
2787,0005966852,9782897814243
2788,0005966852,9782897815141
2789,0005043491,9782897236922
2790,0006563883,2897817364
2791,0003744492,9782896472208
2792,0003744492,9782896472642
2793,0003744492,9782896472659
2794,0003744492,9782896475056
2797,0005012418,9782897236434
2798,0005012418,9782897238414
2799,0005012418,9782897812201
2800,0004599684,9782897233761
2801,0003879610,9782896472017
2802,0006329796,9782897815943
2803,0006329796,9782897815974
2804,0006329796,9782897816001
2805,0003793778,9782896472482
2806,0005745413,9782897811174
2807,0005642361,9782897810849
2808,0005155511,9782897237608
2809,0006237391,9782897815028
2810,0006237391,9782897815677
2811,0006237391,9782897816643
2812,0006237391,9782897817428
2813,0003654640,9782896471768
2814,0004220769,9782896479719
2815,0005043945,9782897237028
2816,0005837572,9782897812317
2817,0005837572,9782897812348
2818,0005837572,9782897813017
2819,0003967866,9782896474608
2820,0004279998,9782897230388
2821,0005966876,9782897813109
2822,0006324304,2897815701
2823,0005573380,9782897810030
2824,0005573380,9782897810061
2825,0005573380,9782897810337
2826,0005573380,9782897811754
2827,0005573380,9782897811815
2828,0004161405,9782896478699
2829,0006611979,2897817887
2830,0003746029,9782896472048
2831,0004484425,9782897232498
2832,0003879593,9782896472635
2833,0003660104,9782896471744
2834,0003660104,9782896479528
2835,0003660104,9782897236557
2836,0005966875,9782897813314
2837,0005591248,9782897810696
2838,0003745964,9782896472222
2839,0003745964,9782896474530
2840,0003745964,9782896478538
2841,0003813732,9782896472666
2842,0003813732,9782896472673
2843,0003813732,9782896474523
2844,0003813732,9782896475261
2845,0004476901,9782897232009
2846,0004476901,9782897233068
2847,0004476901,9782897234010
2848,0004476901,9782897235437
2849,0004684265,9782897234041
2850,0005436744,9782897239930
2851,0004344111,9782897231149
2852,0004157794,9782896479214
2853,0006115883,2897814055
2854,0006463025,9782897816506
2855,0005043497,9782897236984
2856,0004055873,2897814004
2857,0004279238,9782896479962
2858,0003888247,9782896474264
2859,0004542648,9782897232818
2860,0004542648,9782897233549
2861,0004245738,9782896479856
2862,0003719154,9782896472024
2863,0003794678,9782896472581
2864,0006125715,9782897814588
2865,0006125715,9782897814786
2866,0006125715,9782897814816
2867,0003656431,9782896471799
2868,0003753200,9782896472277
2869,0003888256,9782896473168
2870,0005184206,9782897237301
2871,0005837611,9782897812454
2872,0006586734,2897817232
2873,0006116452,2897814500
2874,0004055879,9782896476183
2875,0005605186,9782897239503
2876,0005580229,9782897810429
2877,0005450643,9782897239473
2878,0006584985,2897817305
2879,0005809604,9782897812027
2880,0003813754,9782896472567
2881,0005284992,9782897238179
2882,0005284992,9782897238674
2883,0005284992,9782897239664
2884,0005204414,9782897237547
2885,0005204414,9782897239084
2886,0005204414,9782897814113
2887,0006387008,9782897816032
2888,0006387008,9782897817541
2889,0006082850,2897813881
2890,0004857902,2897818565
2891,0003751534,9782896472093
2892,0003751534,9782896472604
2893,0003751534,9782896472611
2894,0003751534,9782896472628
2895,0004051678,9782896475988
2896,0003808506,9782896472499
2897,0003920296,9782896472925
2898,0005727203,9782897811327
2899,0003843287,9782896472758
2900,0003744520,9782896472000
2901,0004306026,9782897230524
2902,0004306026,9782897231217
2903,0005803523,9782897811655
2904,0004172889,9782896478750
2905,0004462354,9782897231118
2906,0004462354,9782897232757
2907,0004462354,9782897233570
2910,0003522828,9782896470884
2911,0003190140,9782894288849
2912,0003190140,9782894289730
2913,0003190140,9782894289839
2914,0003190140,9782896470860
2915,0003100899,2894288735
2916,0003228628,9782894289648
2917,0000612621,2894286066
2918,0003156630,2894289405
2919,0003588454,9782896470983
2920,0003588454,9782896471096
2921,0003588454,9782896471720
2922,0003588454,9782896471737
2923,0003340105,9782896470457
2924,0002911095,2894287852
2927,0003609614,9782896470549
2928,0003609614,9782896475834
2929,0002652068,2894287631
2930,0000627506,2894286422
2931,0000627506,2894287909
